Contractor_ID,Project_Count,Total_Sanctioned_INR,Avg_VPI,Max_VPI,Critical_Projects,High_Projects,Syndicate_ID,Syndicate_Role,Is_Ringleader,Vendor_Governance_Score
V024126,1,7980000.0,21.46,21.46,0,0,NONE,INDEPENDENT,False,17.17
V024128,2,7000000.0,21.305,22.95,0,0,NONE,INDEPENDENT,False,17.7
V024129,3,15350000.0,25.243333333333336,25.64,0,0,NONE,INDEPENDENT,False,20.35
V024130,3,20630000.0,31.366666666666664,40.83,0,0,NONE,INDEPENDENT,False,28.88
V024131,1,7810000.0,27.36,27.36,0,0,NONE,INDEPENDENT,False,21.89
V024132,4,22600000.0,29.8125,35.53,0,0,NONE,INDEPENDENT,False,26.14
V024133,3,11780000.0,23.659999999999997,27.72,0,0,NONE,INDEPENDENT,False,20.55
V024134,1,3090000.0,23.74,23.74,0,0,NONE,INDEPENDENT,False,18.99
V024135,3,26930000.0,29.88,31.87,0,0,NONE,INDEPENDENT,False,24.7
V024136,3,12060000.0,23.753333333333334,30.71,0,0,NONE,INDEPENDENT,False,21.79
V024137,1,2800000.0,15.0,15.0,0,0,NONE,INDEPENDENT,False,12.0
V024139,2,8110000.0,27.915,30.87,0,0,NONE,INDEPENDENT,False,23.51
V024140,1,4780000.0,21.56,21.56,0,0,NONE,INDEPENDENT,False,17.25
V024142,2,16640000.0,30.299999999999997,31.38,0,0,NONE,INDEPENDENT,False,24.67
V024144,1,4520000.0,15.01,15.01,0,0,NONE,INDEPENDENT,False,12.01
V024145,6,28660000.0,28.62833333333333,38.73,0,0,NONE,INDEPENDENT,False,26.94
V024147,2,11390000.0,26.235,26.5,0,0,NONE,INDEPENDENT,False,21.09
V024148,2,8240000.0,20.355,20.91,0,0,NONE,INDEPENDENT,False,16.51
V024149,4,21110000.0,27.355,35.74,0,0,NONE,INDEPENDENT,False,25.24
V024150,3,15510000.0,26.106666666666666,30.52,0,0,NONE,INDEPENDENT,False,22.65
V024151,2,5700000.0,21.91,27.43,0,0,NONE,INDEPENDENT,False,19.74
V024152,3,16630000.0,27.83,29.8,0,0,NONE,INDEPENDENT,False,23.05
V024153,3,15980000.0,22.083333333333332,26.16,0,0,NONE,INDEPENDENT,False,19.3
V024154,3,16930000.0,23.903333333333332,31.97,0,0,NONE,INDEPENDENT,False,22.35
V024155,4,18200000.0,21.7125,29.92,0,0,NONE,INDEPENDENT,False,20.65
V024156,1,2340000.0,12.91,12.91,0,0,NONE,INDEPENDENT,False,10.33
V024157,3,13960000.0,26.796666666666667,29.5,0,0,NONE,INDEPENDENT,False,22.52
V024158,2,9390000.0,22.58,24.77,0,0,NONE,INDEPENDENT,False,18.94
V024159,2,10200000.0,21.125,23.14,0,0,NONE,INDEPENDENT,False,17.71
V024160,1,2440000.0,11.31,11.31,0,0,NONE,INDEPENDENT,False,9.05
V024161,3,4300000.0,17.773333333333333,19.53,0,0,NONE,INDEPENDENT,False,14.92
V024162,2,9920000.0,17.564999999999998,18.73,0,0,NONE,INDEPENDENT,False,14.52
V024163,2,13740000.0,24.090000000000003,25.92,0,0,NONE,INDEPENDENT,False,20.0
V024164,2,12970000.0,24.494999999999997,27.95,0,0,NONE,INDEPENDENT,False,20.98
V024165,7,51460000.0,29.697142857142858,31.95,0,0,NONE,INDEPENDENT,False,24.66
V024166,1,9970000.0,23.62,23.62,0,0,NONE,INDEPENDENT,False,18.9
V024167,2,4250000.0,19.055,20.02,0,0,NONE,INDEPENDENT,False,15.63
V024169,3,20690000.0,28.986666666666668,32.68,0,0,NONE,INDEPENDENT,False,24.67
V024171,2,13260000.0,26.71,30.32,0,0,NONE,INDEPENDENT,False,22.81
V024172,2,3210000.0,17.21,18.76,0,0,NONE,INDEPENDENT,False,14.39
V024174,1,4700000.0,24.38,24.38,0,0,NONE,INDEPENDENT,False,19.5
V024175,1,3320000.0,17.69,17.69,0,0,NONE,INDEPENDENT,False,14.15
V024176,4,27520000.0,30.88,33.86,0,0,NONE,INDEPENDENT,False,25.9
V024178,3,23590000.0,32.21666666666667,33.58,0,0,NONE,INDEPENDENT,False,26.32
V024179,4,20950000.0,25.785,32.17,0,0,NONE,INDEPENDENT,False,23.18
V024181,1,7800000.0,24.76,24.76,0,0,NONE,INDEPENDENT,False,19.81
V024182,2,6910000.0,28.95,32.12,0,0,NONE,INDEPENDENT,False,24.43
V024183,2,16170000.0,24.865000000000002,27.69,0,0,NONE,INDEPENDENT,False,21.02
V024187,1,2410000.0,17.98,17.98,0,0,NONE,INDEPENDENT,False,14.38
V024188,4,26950000.0,30.365000000000002,34.78,0,0,NONE,INDEPENDENT,False,26.06
V024189,5,18770000.0,21.552,30.27,0,0,NONE,INDEPENDENT,False,20.73
V024190,2,9820000.0,21.92,25.52,0,0,NONE,INDEPENDENT,False,18.98
V024191,2,12960000.0,24.575000000000003,28.71,0,0,NONE,INDEPENDENT,False,21.31
V024192,4,20750000.0,25.5575,29.38,0,0,NONE,INDEPENDENT,False,21.98
V024193,3,9990000.0,21.856666666666666,24.16,0,0,NONE,INDEPENDENT,False,18.41
V024194,3,17170000.0,24.266666666666666,28.09,0,0,NONE,INDEPENDENT,False,20.94
V024195,2,13380000.0,24.310000000000002,25.59,0,0,NONE,INDEPENDENT,False,19.96
V024196,2,10220000.0,19.65,22.22,0,0,NONE,INDEPENDENT,False,16.75
V024198,3,13690000.0,21.893333333333334,28.14,0,0,NONE,INDEPENDENT,False,20.01
V024199,1,5660000.0,24.34,24.34,0,0,NONE,INDEPENDENT,False,19.47
V024200,4,23700000.0,27.89,29.91,0,0,NONE,INDEPENDENT,False,23.12
V024201,3,21450000.0,23.956666666666667,32.2,0,0,NONE,INDEPENDENT,False,22.46
V024202,2,9900000.0,17.814999999999998,21.11,0,0,NONE,INDEPENDENT,False,15.57
V024203,1,2620000.0,13.02,13.02,0,0,NONE,INDEPENDENT,False,10.42
V024205,1,900000.0,17.48,17.48,0,0,NONE,INDEPENDENT,False,13.98
V024207,1,2560000.0,20.38,20.38,0,0,NONE,INDEPENDENT,False,16.3
V024208,1,2720000.0,15.35,15.35,0,0,NONE,INDEPENDENT,False,12.28
V024209,1,2620000.0,13.35,13.35,0,0,NONE,INDEPENDENT,False,10.68
V024210,5,21920000.0,27.986,34.9,0,0,NONE,INDEPENDENT,False,25.15
V024212,2,10300000.0,23.1,24.18,0,0,NONE,INDEPENDENT,False,18.91
V024213,4,17440000.0,25.605,32.92,0,0,NONE,INDEPENDENT,False,23.41
V024214,2,8810000.0,24.305,26.23,0,0,NONE,INDEPENDENT,False,20.21
V024215,5,23590000.0,26.698,32.28,0,0,NONE,INDEPENDENT,False,23.59
V024216,4,25170000.0,27.41,38.84,0,0,NONE,INDEPENDENT,False,26.5
V024217,6,30650000.0,27.19333333333333,33.28,0,0,NONE,INDEPENDENT,False,24.19
V024218,2,13950000.0,25.355,29.73,0,0,NONE,INDEPENDENT,False,22.03
V024219,4,19620000.0,25.3325,35.79,0,0,NONE,INDEPENDENT,False,24.45
V024220,3,14710000.0,25.013333333333332,33.04,0,0,NONE,INDEPENDENT,False,23.22
V024221,1,680000.0,17.41,17.41,0,0,NONE,INDEPENDENT,False,13.93
V024222,3,9490000.0,27.373333333333335,31.11,0,0,NONE,INDEPENDENT,False,23.39
V024223,3,14990000.0,23.796666666666667,27.64,0,0,NONE,INDEPENDENT,False,20.57
V024224,1,2540000.0,13.8,13.8,0,0,NONE,INDEPENDENT,False,11.04
V024225,1,2850000.0,16.85,16.85,0,0,NONE,INDEPENDENT,False,13.48
V024226,2,13770000.0,23.855,24.43,0,0,NONE,INDEPENDENT,False,19.31
V024228,1,5090000.0,20.18,20.18,0,0,NONE,INDEPENDENT,False,16.14
V024229,1,8250000.0,24.81,24.81,0,0,NONE,INDEPENDENT,False,19.85
V024230,2,11490000.0,21.485,29.1,0,0,NONE,INDEPENDENT,False,20.23
V024231,2,16740000.0,29.33,32.1,0,0,NONE,INDEPENDENT,False,24.57
V024232,3,21930000.0,24.973333333333333,26.48,0,0,NONE,INDEPENDENT,False,20.58
V024233,4,21280000.0,25.279999999999998,34.83,0,0,NONE,INDEPENDENT,False,24.04
V024234,4,24940000.0,26.1525,28.28,0,0,NONE,INDEPENDENT,False,21.77
V024236,1,3920000.0,24.95,24.95,0,0,NONE,INDEPENDENT,False,19.96
V024237,4,27950000.0,29.380000000000003,34.31,0,0,NONE,INDEPENDENT,False,25.48
V024238,2,11970000.0,21.895000000000003,26.44,0,0,NONE,INDEPENDENT,False,19.33
V024239,4,24510000.0,25.91,30.79,0,0,NONE,INDEPENDENT,False,22.68
V024240,1,5820000.0,21.59,21.59,0,0,NONE,INDEPENDENT,False,17.27
V024241,3,19500000.0,25.823333333333334,32.27,0,0,NONE,INDEPENDENT,False,23.24
V024242,1,8620000.0,23.84,23.84,0,0,NONE,INDEPENDENT,False,19.07
V024243,1,3780000.0,15.01,15.01,0,0,NONE,INDEPENDENT,False,12.01
V024244,2,3600000.0,17.38,17.43,0,0,NONE,INDEPENDENT,False,13.92
V024245,3,18650000.0,26.173333333333332,28.68,0,0,NONE,INDEPENDENT,False,21.94
V024246,1,5540000.0,29.17,29.17,0,0,NONE,INDEPENDENT,False,23.34
V024247,2,8260000.0,25.42,29.68,0,0,NONE,INDEPENDENT,False,22.04
V024248,3,23700000.0,23.959999999999997,26.47,0,0,NONE,INDEPENDENT,False,20.17
V024250,4,32370000.0,31.262500000000003,37.34,0,0,NONE,INDEPENDENT,False,27.44
V024251,2,10800000.0,24.25,27.06,0,0,NONE,INDEPENDENT,False,20.52
V024252,1,580000.0,15.52,15.52,0,0,NONE,INDEPENDENT,False,12.42
V024253,2,11690000.0,24.71,26.5,0,0,NONE,INDEPENDENT,False,20.48
V024254,5,25470000.0,28.572000000000003,34.56,0,0,NONE,INDEPENDENT,False,25.25
V024255,4,14120000.0,24.71,37.68,0,0,NONE,INDEPENDENT,False,24.96
V024256,1,7750000.0,28.85,28.85,0,0,NONE,INDEPENDENT,False,23.08
V024257,4,34030000.0,30.0625,34.02,0,0,NONE,INDEPENDENT,False,25.63
V024258,3,17480000.0,25.993333333333336,31.77,0,0,NONE,INDEPENDENT,False,23.11
V024260,2,8690000.0,20.745,26.62,0,0,NONE,INDEPENDENT,False,18.95
V024261,5,33160000.0,29.610000000000003,32.23,0,0,NONE,INDEPENDENT,False,24.74
V024262,2,14860000.0,25.09,30.46,0,0,NONE,INDEPENDENT,False,22.22
V024263,2,10530000.0,24.11,25.92,0,0,NONE,INDEPENDENT,False,20.01
V024265,4,20810000.0,28.5175,35.88,0,0,NONE,INDEPENDENT,False,25.76
V024267,4,24640000.0,25.71,30.14,0,0,NONE,INDEPENDENT,False,22.34
V024268,3,15290000.0,23.94333333333333,24.99,0,0,NONE,INDEPENDENT,False,19.57
V024269,1,3530000.0,24.8,24.8,0,0,NONE,INDEPENDENT,False,19.84
V024271,1,3900000.0,37.37,37.37,0,0,NONE,INDEPENDENT,False,29.9
V024273,2,11550000.0,24.15,26.43,0,0,NONE,INDEPENDENT,False,20.23
V024274,4,25700000.0,25.5925,34.07,0,0,NONE,INDEPENDENT,False,23.86
V024275,6,36020000.0,26.358333333333334,35.4,0,0,NONE,INDEPENDENT,False,24.7
V024276,2,6720000.0,15.844999999999999,17.91,0,0,NONE,INDEPENDENT,False,13.5
V024277,3,6580000.0,21.913333333333338,22.44,0,0,NONE,INDEPENDENT,False,17.74
V024278,1,1980000.0,14.2,14.2,0,0,NONE,INDEPENDENT,False,11.36
V024279,3,16900000.0,21.60666666666667,23.42,0,0,NONE,INDEPENDENT,False,18.01
V024280,1,5090000.0,19.88,19.88,0,0,NONE,INDEPENDENT,False,15.9
V024283,2,8550000.0,23.740000000000002,26.22,0,0,NONE,INDEPENDENT,False,19.98
V024284,3,11960000.0,24.51,26.78,0,0,NONE,INDEPENDENT,False,20.52
V024285,2,8770000.0,22.715,24.72,0,0,NONE,INDEPENDENT,False,18.97
V024286,1,500000.0,17.24,17.24,0,0,NONE,INDEPENDENT,False,13.79
V024289,3,11750000.0,26.063333333333333,28.93,0,0,NONE,INDEPENDENT,False,22.0
V024290,1,8320000.0,23.31,23.31,0,0,NONE,INDEPENDENT,False,18.65
V024291,4,25450000.0,24.5375,33.82,0,0,NONE,INDEPENDENT,False,23.34
V024292,3,7160000.0,24.28333333333333,29.43,0,0,NONE,INDEPENDENT,False,21.49
V024293,5,20780000.0,27.865999999999996,34.99,0,0,NONE,INDEPENDENT,False,25.14
V024294,4,23320000.0,27.5225,29.27,0,0,NONE,INDEPENDENT,False,22.72
V024295,2,5030000.0,17.71,19.05,0,0,NONE,INDEPENDENT,False,14.7
V024296,2,11030000.0,24.615000000000002,30.1,0,0,NONE,INDEPENDENT,False,21.89
V024297,1,7080000.0,30.75,30.75,0,0,NONE,INDEPENDENT,False,24.6
V024299,2,5520000.0,20.63,22.83,0,0,NONE,INDEPENDENT,False,17.38
V024300,3,12290000.0,17.276666666666667,23.24,0,0,NONE,INDEPENDENT,False,16.21
V024301,3,14460000.0,26.206666666666667,32.31,0,0,NONE,INDEPENDENT,False,23.41
V024302,5,13010000.0,24.538,34.03,0,0,NONE,INDEPENDENT,False,23.43
V024303,2,7360000.0,22.89,23.86,0,0,NONE,INDEPENDENT,False,18.7
V024304,2,9100000.0,22.67,23.88,0,0,NONE,INDEPENDENT,False,18.62
V024305,1,5350000.0,26.7,26.7,0,0,NONE,INDEPENDENT,False,21.36
V024307,2,12490000.0,28.16,29.75,0,0,NONE,INDEPENDENT,False,23.16
V024308,2,13100000.0,26.265,27.22,0,0,NONE,INDEPENDENT,False,21.39
V024311,1,5350000.0,20.88,20.88,0,0,NONE,INDEPENDENT,False,16.7
V024312,2,9710000.0,18.91,23.91,0,0,NONE,INDEPENDENT,False,17.13
V024313,2,7660000.0,21.6,23.4,0,0,NONE,INDEPENDENT,False,18.0
V024314,3,17930000.0,28.186666666666667,31.27,0,0,NONE,INDEPENDENT,False,23.78
V024316,2,17260000.0,27.61,28.33,0,0,NONE,INDEPENDENT,False,22.38
V024317,1,9140000.0,24.16,24.16,0,0,NONE,INDEPENDENT,False,19.33
V024318,4,26290000.0,26.8975,31.74,0,0,NONE,INDEPENDENT,False,23.46
V024319,1,4490000.0,20.09,20.09,0,0,NONE,INDEPENDENT,False,16.07
V024321,3,25840000.0,27.616666666666664,32.47,0,0,NONE,INDEPENDENT,False,24.03
V024322,1,4500000.0,16.44,16.44,0,0,NONE,INDEPENDENT,False,13.15
V024323,2,7860000.0,24.27,27.63,0,0,NONE,INDEPENDENT,False,20.76
V024326,3,12920000.0,25.266666666666666,28.6,0,0,NONE,INDEPENDENT,False,21.55
V024327,3,10820000.0,20.726666666666667,22.44,0,0,NONE,INDEPENDENT,False,17.27
V024328,2,13900000.0,24.965000000000003,26.76,0,0,NONE,INDEPENDENT,False,20.69
V024330,2,8030000.0,21.71,27.51,0,0,NONE,INDEPENDENT,False,19.69
V024331,5,26430000.0,26.060000000000002,30.72,0,0,NONE,INDEPENDENT,False,22.71
V024332,2,9880000.0,26.44,33.81,0,0,NONE,INDEPENDENT,False,24.1
V024334,2,5410000.0,24.235,25.37,0,0,NONE,INDEPENDENT,False,19.84
V024335,3,11790000.0,22.963333333333335,24.58,0,0,NONE,INDEPENDENT,False,19.02
V024336,4,23250000.0,25.005,31.04,0,0,NONE,INDEPENDENT,False,22.42
V024337,1,2470000.0,18.04,18.04,0,0,NONE,INDEPENDENT,False,14.43
V024338,3,12910000.0,29.49,36.03,0,0,NONE,INDEPENDENT,False,26.21
V024339,2,6540000.0,19.009999999999998,20.06,0,0,NONE,INDEPENDENT,False,15.63
V024340,1,2850000.0,16.7,16.7,0,0,NONE,INDEPENDENT,False,13.36
V024341,2,9870000.0,26.91,29.28,0,0,NONE,INDEPENDENT,False,22.48
V024342,1,3870000.0,19.84,19.84,0,0,NONE,INDEPENDENT,False,15.87
V024343,1,3400000.0,23.56,23.56,0,0,NONE,INDEPENDENT,False,18.85
V024344,3,18090000.0,23.326666666666668,27.28,0,0,NONE,INDEPENDENT,False,20.24
V024345,4,21750000.0,26.855,30.34,0,0,NONE,INDEPENDENT,False,22.88
V024346,1,4900000.0,25.7,25.7,0,0,NONE,INDEPENDENT,False,20.56
V024347,4,13620000.0,26.825,33.61,0,0,NONE,INDEPENDENT,False,24.17
V024348,1,7650000.0,21.9,21.9,0,0,NONE,INDEPENDENT,False,17.52
V024349,3,19290000.0,24.27333333333333,27.54,0,0,NONE,INDEPENDENT,False,20.73
V024350,2,9160000.0,19.845,24.3,0,0,NONE,INDEPENDENT,False,17.66
V024351,2,19480000.0,25.945,30.54,0,0,NONE,INDEPENDENT,False,22.59
V024352,3,19320000.0,26.55,30.28,0,0,NONE,INDEPENDENT,False,22.73
V024353,1,2800000.0,21.05,21.05,0,0,NONE,INDEPENDENT,False,16.84
V024354,2,14950000.0,23.369999999999997,27.66,0,0,NONE,INDEPENDENT,False,20.41
V024355,2,8020000.0,22.29,29.31,0,0,NONE,INDEPENDENT,False,20.64
V024356,4,23140000.0,25.052500000000002,30.9,0,0,NONE,INDEPENDENT,False,22.38
V024357,1,9910000.0,24.64,24.64,0,0,NONE,INDEPENDENT,False,19.71
V024358,2,4150000.0,19.275,20.2,0,0,NONE,INDEPENDENT,False,15.79
V024360,2,6390000.0,27.91,29.02,0,0,NONE,INDEPENDENT,False,22.77
V024361,4,26790000.0,29.1125,36.51,0,0,NONE,INDEPENDENT,False,26.25
V024362,4,17760000.0,23.58,27.83,0,0,NONE,INDEPENDENT,False,20.56
V024363,3,18570000.0,20.963333333333335,26.08,0,0,NONE,INDEPENDENT,False,18.82
V024364,3,20890000.0,28.5,29.64,0,0,NONE,INDEPENDENT,False,23.26
V024365,3,21150000.0,28.05666666666667,32.06,0,0,NONE,INDEPENDENT,False,24.05
V024366,1,6470000.0,16.66,16.66,0,0,NONE,INDEPENDENT,False,13.33
V024367,2,3860000.0,13.455,16.11,0,0,NONE,INDEPENDENT,False,11.83
V024368,2,10090000.0,22.634999999999998,25.74,0,0,NONE,INDEPENDENT,False,19.35
V024369,1,7940000.0,22.8,22.8,0,0,NONE,INDEPENDENT,False,18.24
V024370,1,1010000.0,15.3,15.3,0,0,NONE,INDEPENDENT,False,12.24
V024372,3,8490000.0,20.56,23.48,0,0,NONE,INDEPENDENT,False,17.62
V024373,4,16900000.0,27.72,35.42,0,0,NONE,INDEPENDENT,False,25.26
V024374,1,2490000.0,20.87,20.87,0,0,NONE,INDEPENDENT,False,16.7
V024375,2,15980000.0,26.955,30.28,0,0,NONE,INDEPENDENT,False,22.89
V024376,3,20110000.0,27.746666666666666,31.18,0,0,NONE,INDEPENDENT,False,23.57
V024377,4,24660000.0,27.822499999999998,31.22,0,0,NONE,INDEPENDENT,False,23.62
V024378,2,11750000.0,23.735,31.33,0,0,NONE,INDEPENDENT,False,22.03
V024380,6,26280000.0,26.695000000000004,34.32,0,0,NONE,INDEPENDENT,False,24.41
V024381,2,14690000.0,22.475,25.01,0,0,NONE,INDEPENDENT,False,18.99
V024382,2,13230000.0,21.689999999999998,25.39,0,0,NONE,INDEPENDENT,False,18.83
V024384,1,7120000.0,27.21,27.21,0,0,NONE,INDEPENDENT,False,21.77
V024385,4,18220000.0,23.3325,25.84,0,0,NONE,INDEPENDENT,False,19.67
V024386,1,1800000.0,12.04,12.04,0,0,NONE,INDEPENDENT,False,9.63
V024388,1,580000.0,16.15,16.15,0,0,NONE,INDEPENDENT,False,12.92
V024389,1,2720000.0,19.35,19.35,0,0,NONE,INDEPENDENT,False,15.48
V024390,2,9960000.0,23.755,26.29,0,0,NONE,INDEPENDENT,False,20.02
V024391,5,30000000.0,27.345999999999997,32.56,0,0,NONE,INDEPENDENT,False,23.96
V024392,1,5350000.0,21.99,21.99,0,0,NONE,INDEPENDENT,False,17.59
V024393,2,1290000.0,20.72,25.57,0,0,NONE,INDEPENDENT,False,18.52
V024394,1,8760000.0,24.23,24.23,0,0,NONE,INDEPENDENT,False,19.38
V024395,4,22650000.0,28.17,35.34,0,0,NONE,INDEPENDENT,False,25.4
V024396,4,16030000.0,23.04,27.48,0,0,NONE,INDEPENDENT,False,20.21
V024397,2,7750000.0,20.075000000000003,21.85,0,0,NONE,INDEPENDENT,False,16.77
V024398,1,3610000.0,22.31,22.31,0,0,NONE,INDEPENDENT,False,17.85
V024400,3,13700000.0,18.103333333333335,19.95,0,0,NONE,INDEPENDENT,False,15.22
V024401,2,5900000.0,17.55,18.3,0,0,NONE,INDEPENDENT,False,14.34
V024402,4,14500000.0,21.322499999999998,23.66,0,0,NONE,INDEPENDENT,False,17.99
V024403,2,13670000.0,20.855,21.21,0,0,NONE,INDEPENDENT,False,16.83
V024404,3,7290000.0,24.916666666666668,27.67,0,0,NONE,INDEPENDENT,False,21.03
V024406,2,2060000.0,17.295,19.27,0,0,NONE,INDEPENDENT,False,14.63
V024407,2,10300000.0,22.105,30.4,0,0,NONE,INDEPENDENT,False,21.0
V024408,3,17970000.0,21.7,26.08,0,0,NONE,INDEPENDENT,False,19.11
V024410,2,6190000.0,18.77,22.75,0,0,NONE,INDEPENDENT,False,16.61
V024411,3,24990000.0,26.66333333333333,29.57,0,0,NONE,INDEPENDENT,False,22.49
V024412,5,43830000.0,32.821999999999996,36.65,0,0,NONE,INDEPENDENT,False,27.79
V024413,5,29420000.0,31.668,35.06,0,0,NONE,INDEPENDENT,False,26.69
V024414,2,12930000.0,20.975,21.01,0,0,NONE,INDEPENDENT,False,16.79
V024415,1,4220000.0,24.77,24.77,0,0,NONE,INDEPENDENT,False,19.82
V024416,1,8250000.0,21.49,21.49,0,0,NONE,INDEPENDENT,False,17.19
V024417,4,18610000.0,26.0725,33.89,0,0,NONE,INDEPENDENT,False,23.99
V024418,1,8650000.0,18.59,18.59,0,0,NONE,INDEPENDENT,False,14.87
V024419,2,8260000.0,22.555,30.12,0,0,NONE,INDEPENDENT,False,21.07
V024421,2,6710000.0,19.185000000000002,20.36,0,0,NONE,INDEPENDENT,False,15.82
V024422,2,13000000.0,23.515,25.46,0,0,NONE,INDEPENDENT,False,19.59
V024423,2,13020000.0,20.37,20.51,0,0,NONE,INDEPENDENT,False,16.35
V024424,3,14500000.0,22.096666666666668,25.92,0,0,NONE,INDEPENDENT,False,19.21
V024425,2,10220000.0,21.965,22.81,0,0,NONE,INDEPENDENT,False,17.91
V024426,2,16920000.0,27.23,28.04,0,0,NONE,INDEPENDENT,False,22.11
V024427,2,4570000.0,20.21,22.28,0,0,NONE,INDEPENDENT,False,17.0
V024428,4,15600000.0,26.4,29.88,0,0,NONE,INDEPENDENT,False,22.51
V024429,1,8260000.0,25.63,25.63,0,0,NONE,INDEPENDENT,False,20.5
V024430,4,17140000.0,24.835,27.34,0,0,NONE,INDEPENDENT,False,20.87
V024431,1,5370000.0,16.89,16.89,0,0,NONE,INDEPENDENT,False,13.51
V024432,2,9370000.0,20.375,24.67,0,0,NONE,INDEPENDENT,False,18.02
V024433,1,4650000.0,28.95,28.95,0,0,NONE,INDEPENDENT,False,23.16
V024434,1,2770000.0,19.1,19.1,0,0,NONE,INDEPENDENT,False,15.28
V024435,3,17960000.0,27.01666666666667,32.81,0,0,NONE,INDEPENDENT,False,23.93
V024436,5,26250000.0,29.351999999999997,41.73,0,0,NONE,INDEPENDENT,False,28.43
V024437,1,8180000.0,26.06,26.06,0,0,NONE,INDEPENDENT,False,20.85
V024438,1,9370000.0,22.2,22.2,0,0,NONE,INDEPENDENT,False,17.76
V024439,1,3050000.0,16.87,16.87,0,0,NONE,INDEPENDENT,False,13.5
V024440,1,6070000.0,21.09,21.09,0,0,NONE,INDEPENDENT,False,16.87
V024441,7,28960000.0,26.77285714285714,32.58,0,0,NONE,INDEPENDENT,False,23.74
V024442,3,11130000.0,24.23,28.88,0,0,NONE,INDEPENDENT,False,21.24
V024443,3,7270000.0,20.62,24.95,0,0,NONE,INDEPENDENT,False,18.23
V024446,3,14300000.0,22.906666666666666,28.12,0,0,NONE,INDEPENDENT,False,20.41
V024447,2,10900000.0,18.78,19.7,0,0,NONE,INDEPENDENT,False,15.39
V024448,4,23980000.0,27.295,31.17,0,0,NONE,INDEPENDENT,False,23.39
V024449,5,34430000.0,29.677999999999997,35.09,0,0,NONE,INDEPENDENT,False,25.91
V024450,2,9800000.0,19.195,20.67,0,0,NONE,INDEPENDENT,False,15.95
V024452,2,8530000.0,27.015,29.61,0,0,NONE,INDEPENDENT,False,22.65
V024453,2,16920000.0,25.72,27.01,0,0,NONE,INDEPENDENT,False,21.09
V024454,1,5860000.0,15.77,15.77,0,0,NONE,INDEPENDENT,False,12.62
V024455,2,13960000.0,22.945,25.32,0,0,NONE,INDEPENDENT,False,19.31
V024456,3,10640000.0,23.676666666666666,36.5,0,0,NONE,INDEPENDENT,False,24.07
V024457,7,43870000.0,27.99142857142857,34.47,0,0,NONE,INDEPENDENT,False,24.98
V024459,3,13770000.0,21.213333333333335,27.09,0,0,NONE,INDEPENDENT,False,19.32
V024460,2,10080000.0,18.515,19.07,0,0,NONE,INDEPENDENT,False,15.03
V024461,2,11900000.0,29.76,32.24,0,0,NONE,INDEPENDENT,False,24.8
V024462,2,16340000.0,24.04,26.36,0,0,NONE,INDEPENDENT,False,20.16
V024463,2,12500000.0,25.405,26.34,0,0,NONE,INDEPENDENT,False,20.7
V024464,1,6240000.0,34.25,34.25,0,0,NONE,INDEPENDENT,False,27.4
V024465,1,2470000.0,22.72,22.72,0,0,NONE,INDEPENDENT,False,18.18
V024466,1,5450000.0,20.57,20.57,0,0,NONE,INDEPENDENT,False,16.46
V024467,1,8340000.0,24.6,24.6,0,0,NONE,INDEPENDENT,False,19.68
V024468,4,24780000.0,27.735,40.67,0,0,NONE,INDEPENDENT,False,27.36
V024469,2,10720000.0,25.915,28.89,0,0,NONE,INDEPENDENT,False,21.92
V024470,1,8920000.0,26.18,26.18,0,0,NONE,INDEPENDENT,False,20.94
V024472,2,10360000.0,15.815,18.74,0,0,NONE,INDEPENDENT,False,13.82
V024475,3,18530000.0,22.583333333333332,24.36,0,0,NONE,INDEPENDENT,False,18.78
V024479,1,7200000.0,28.12,28.12,0,0,NONE,INDEPENDENT,False,22.5
V024480,5,36250000.0,30.003999999999998,33.51,0,0,NONE,INDEPENDENT,False,25.41
V024483,1,3710000.0,19.11,19.11,0,0,NONE,INDEPENDENT,False,15.29
V024484,6,35560000.0,27.871666666666666,35.87,0,0,NONE,INDEPENDENT,False,25.5
V024485,1,4940000.0,23.21,23.21,0,0,NONE,INDEPENDENT,False,18.57
V024486,1,2590000.0,27.54,27.54,0,0,NONE,INDEPENDENT,False,22.03
V024487,2,16230000.0,26.04,26.43,0,0,NONE,INDEPENDENT,False,20.99
V024489,1,5430000.0,22.26,22.26,0,0,NONE,INDEPENDENT,False,17.81
V024490,3,19970000.0,26.263333333333332,29.98,0,0,NONE,INDEPENDENT,False,22.5
V024491,2,13540000.0,19.49,24.29,0,0,NONE,INDEPENDENT,False,17.51
V024492,3,9940000.0,23.346666666666668,27.87,0,0,NONE,INDEPENDENT,False,20.49
V024493,3,17380000.0,21.826666666666668,22.77,0,0,NONE,INDEPENDENT,False,17.84
V024494,3,8660000.0,18.43,23.27,0,0,NONE,INDEPENDENT,False,16.68
V024496,2,10260000.0,24.08,37.33,0,0,NONE,INDEPENDENT,False,24.56
V024497,4,22980000.0,25.1525,32.5,0,0,NONE,INDEPENDENT,False,23.06
V024498,3,19330000.0,25.74,28.63,0,0,NONE,INDEPENDENT,False,21.75
V024499,1,3710000.0,18.55,18.55,0,0,NONE,INDEPENDENT,False,14.84
V024500,1,4520000.0,25.46,25.46,0,0,NONE,INDEPENDENT,False,20.37
V024501,1,2940000.0,12.48,12.48,0,0,NONE,INDEPENDENT,False,9.98
